,run,episode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,0.0,99.0,42.78000000000026,237.4999999999999,47.2,0.0
0,0.0,100.0,42.77000000000024,237.49999999999994,47.3,0.0
0,0.0,101.0,42.72000000000028,237.19999999999996,47.2,0.0
0,0.0,102.0,42.73000000000022,237.1999999999999,47.1,0.0
0,0.0,103.0,42.71000000000024,237.09999999999997,47.1,0.0
0,0.0,104.0,42.73000000000028,237.39999999999998,47.5,0.0
0,0.0,105.0,42.79000000000025,237.39999999999992,46.9,0.0
0,0.0,106.0,42.73000000000028,237.30000000000004,47.3,0.0
0,0.0,107.0,42.68000000000023,237.00000000000009,47.2,0.0
0,0.0,108.0,42.71000000000027,237.20000000000002,47.3,0.0
0,0.0,109.0,42.71000000000025,237.19999999999993,47.3,0.0
0,0.0,110.0,42.660000000000245,237.1000000000001,47.6,0.0
0,0.0,111.0,42.750000000000234,237.49999999999991,47.5,0.0
0,0.0,112.0,42.70000000000024,237.4000000000001,47.8,0.0
0,0.0,113.0,42.6800000000003,237.20000000000013,47.6,0.0
0,0.0,114.0,42.69000000000029,237.10000000000005,47.3,0.0
0,0.0,115.0,42.68000000000028,237.2000000000001,47.6,0.0
0,0.0,116.0,42.640000000000185,237.10000000000005,47.8,0.0
0,0.0,117.0,30.19000000000004,195.9,,1.0
0,0.0,118.0,42.74000000000022,237.3,47.2,0.0
0,0.0,119.0,42.720000000000255,237.39999999999998,47.6,0.0
0,0.0,120.0,42.74000000000027,237.40000000000012,47.4,0.0
0,0.0,121.0,42.68000000000028,237.30000000000007,47.8,0.0
0,0.0,122.0,42.68000000000024,237.00000000000003,47.2,0.0
0,0.0,123.0,42.740000000000244,237.30000000000004,47.2,0.0
0,0.0,124.0,42.73000000000023,237.20000000000007,47.1,0.0
0,0.0,125.0,42.76000000000024,237.4,47.2,0.0
0,0.0,126.0,42.53000000000025,237.10000000000016,48.9,0.0
0,0.0,127.0,42.67000000000031,237.50000000000009,48.3,0.0
0,0.0,128.0,42.71000000000024,237.40000000000006,47.7,0.0
0,0.0,129.0,19.31999999999997,135.60000000000002,,1.0
0,0.0,130.0,42.63000000000028,237.1000000000001,47.9,0.0
0,0.0,131.0,42.640000000000285,237.2000000000001,48.0,0.0
0,0.0,132.0,42.65000000000027,237.00000000000003,47.5,0.0
0,0.0,133.0,42.67000000000031,237.40000000000012,48.1,0.0
0,0.0,134.0,42.690000000000275,237.30000000000007,47.7,0.0
0,0.0,135.0,42.620000000000296,237.00000000000009,47.8,0.0
0,0.0,136.0,42.77000000000027,237.69999999999993,47.7,0.0
0,0.0,137.0,42.760000000000296,237.29999999999995,47.0,0.0
0,0.0,138.0,42.64000000000028,237.00000000000009,47.6,0.0
0,0.0,139.0,42.6600000000003,237.20000000000007,47.8,0.0
0,0.0,140.0,42.71000000000032,237.40000000000003,47.7,0.0
0,0.0,141.0,42.62000000000029,237.00000000000006,47.8,0.0
0,0.0,142.0,42.64000000000028,237.10000000000002,47.8,0.0
0,0.0,143.0,42.65000000000028,237.10000000000014,47.7,0.0
0,0.0,144.0,42.65000000000027,237.0000000000001,47.5,0.0
0,0.0,145.0,42.65000000000024,237.09999999999997,47.7,0.0
0,0.0,146.0,42.75000000000024,237.3999999999999,47.3,0.0
0,0.0,147.0,42.70000000000029,237.2,47.4,0.0
0,0.0,148.0,42.68000000000026,237.20000000000005,47.6,0.0
0,0.0,149.0,42.7400000000003,237.39999999999998,47.4,0.0
0,0.0,150.0,42.810000000000265,237.49999999999997,46.9,0.0
0,0.0,151.0,42.73000000000026,237.20000000000002,47.1,0.0
0,0.0,152.0,42.700000000000294,237.20000000000002,47.4,0.0
0,0.0,153.0,42.720000000000255,237.30000000000004,47.4,0.0
0,0.0,154.0,42.680000000000256,237.10000000000002,47.4,0.0
0,0.0,155.0,42.77000000000022,237.1999999999999,46.7,0.0
0,0.0,156.0,42.77000000000028,237.29999999999987,46.9,0.0
0,0.0,157.0,42.74000000000026,237.0999999999999,46.8,0.0
0,0.0,158.0,42.72000000000033,237.10000000000002,47.0,0.0
0,0.0,159.0,42.660000000000316,237.00000000000009,47.4,0.0
0,0.0,160.0,42.7600000000003,237.40000000000003,47.2,0.0
0,0.0,161.0,42.690000000000275,237.0999999999999,47.3,0.0
0,0.0,162.0,42.680000000000305,237.00000000000006,47.2,0.0
0,0.0,163.0,42.68000000000024,237.2,47.6,0.0
0,0.0,164.0,42.7900000000003,237.49999999999997,47.1,0.0
0,0.0,165.0,42.7300000000003,237.30000000000007,47.3,0.0
0,0.0,166.0,42.82000000000024,237.3999999999999,46.6,0.0
0,0.0,167.0,42.730000000000295,237.20000000000002,47.1,0.0
0,0.0,168.0,42.68000000000029,237.40000000000012,48.0,0.0
0,0.0,169.0,42.68000000000026,237.09999999999994,47.4,0.0
0,0.0,170.0,42.59000000000031,237.00000000000006,48.1,0.0
0,0.0,171.0,42.68000000000033,237.00000000000003,47.2,0.0
0,0.0,172.0,42.69000000000031,237.10000000000008,47.3,0.0
0,0.0,173.0,42.720000000000255,237.19999999999996,47.2,0.0
0,0.0,174.0,42.6600000000003,237.0000000000001,47.4,0.0
0,0.0,175.0,42.6900000000003,237.20000000000013,47.5,0.0
0,0.0,176.0,42.630000000000244,237.00000000000009,47.7,0.0
0,0.0,177.0,42.6100000000003,237.10000000000016,48.1,0.0
0,0.0,178.0,42.6900000000002,237.30000000000004,47.7,0.0
0,0.0,179.0,42.6900000000003,237.00000000000003,47.1,0.0
0,0.0,180.0,42.71000000000025,237.40000000000006,47.7,0.0
0,0.0,181.0,42.6300000000003,237.00000000000009,47.7,0.0
0,0.0,182.0,42.700000000000294,237.29999999999998,47.6,0.0
0,0.0,183.0,42.700000000000315,237.20000000000007,47.4,0.0
0,0.0,184.0,42.67000000000024,237.00000000000003,47.3,0.0
0,0.0,185.0,42.77000000000025,237.5999999999999,47.5,0.0
0,0.0,186.0,42.69000000000028,237.3,47.7,0.0
0,0.0,187.0,42.69000000000024,237.1,47.3,0.0
0,0.0,188.0,42.780000000000214,237.39999999999986,47.0,0.0
0,0.0,189.0,42.76000000000026,237.19999999999993,46.8,0.0
0,0.0,190.0,42.6900000000003,237.1000000000001,47.3,0.0
0,0.0,191.0,42.720000000000255,237.29999999999993,47.4,0.0
0,0.0,192.0,42.75000000000027,237.5,47.5,0.0
0,0.0,193.0,42.760000000000296,237.49999999999997,47.4,0.0
0,0.0,194.0,30.220000000000034,195.8,,1.0
0,0.0,195.0,42.660000000000295,237.10000000000005,47.6,0.0
0,0.0,196.0,42.70000000000023,237.4000000000001,47.8,0.0
0,0.0,197.0,42.67000000000025,237.20000000000005,47.7,0.0
0,0.0,198.0,42.71000000000024,237.20000000000002,47.3,0.0
0,0.0,199.0,42.65000000000027,237.20000000000013,47.9,0.0
0,0.0,200.0,42.660000000000174,237.10000000000002,47.6,0.0
0,0.0,201.0,42.7000000000003,237.3,47.6,0.0
0,0.0,202.0,0.389999999999997,30.499999999999996,,1.0
0,0.0,203.0,42.72000000000027,237.29999999999998,47.4,0.0
0,0.0,204.0,5.850000000000001,60.899999999999984,,1.0
0,0.0,205.0,-0.610000000000003,24.599999999999984,,1.0
0,0.0,206.0,42.690000000000275,237.4,47.9,0.0
0,0.0,207.0,42.600000000000335,237.10000000000014,48.2,0.0
0,0.0,208.0,42.75000000000025,237.3999999999999,47.3,0.0
0,0.0,209.0,42.61000000000027,237.00000000000014,47.9,0.0
0,0.0,210.0,42.71000000000025,237.09999999999994,47.1,0.0
0,0.0,211.0,42.69000000000025,237.00000000000003,47.1,0.0
0,0.0,212.0,42.74000000000027,237.3,47.2,0.0
0,0.0,213.0,42.72000000000023,237.0999999999999,47.0,0.0
0,0.0,214.0,2.2699999999999987,40.6,,1.0
0,0.0,215.0,10.669999999999982,87.1,,1.0
0,0.0,216.0,-2.3100000000000005,15.500000000000004,,1.0
0,0.0,217.0,42.620000000000296,237.00000000000003,47.8,0.0
0,0.0,218.0,42.640000000000256,237.00000000000009,47.6,0.0
0,0.0,219.0,42.650000000000276,237.1000000000001,47.7,0.0
0,0.0,220.0,42.81000000000022,237.4999999999999,46.9,0.0
0,0.0,221.0,42.71000000000027,237.2,47.3,0.0
0,0.0,222.0,42.690000000000275,237.00000000000003,47.1,0.0
0,0.0,223.0,42.75000000000027,237.30000000000004,47.1,0.0
0,0.0,224.0,42.73000000000031,237.20000000000002,47.1,0.0
0,0.0,225.0,42.66000000000031,237.00000000000009,47.4,0.0
0,0.0,226.0,42.70000000000023,237.3,47.6,0.0
0,0.0,227.0,42.680000000000284,237.3,47.8,0.0
0,0.0,228.0,42.61000000000028,237.29999999999995,48.5,0.0
0,0.0,229.0,42.7300000000003,237.20000000000005,47.1,0.0
0,0.0,230.0,42.690000000000225,237.10000000000005,47.3,0.0
0,0.0,231.0,7.949999999999994,72.49999999999996,,1.0
0,0.0,232.0,1.2299999999999986,35.2,,1.0
0,0.0,233.0,14.969999999999985,111.2,,1.0
0,0.0,234.0,-2.6699999999999995,13.3,,1.0
0,0.0,235.0,42.65000000000034,237.20000000000022,47.9,0.0
0,0.0,236.0,42.68000000000032,237.3999999999999,48.0,0.0
0,0.0,237.0,42.77000000000025,237.29999999999998,46.9,0.0
0,0.0,238.0,42.770000000000216,237.39999999999986,47.1,0.0
0,0.0,239.0,42.6700000000003,237.09999999999997,47.5,0.0
0,0.0,240.0,42.740000000000286,237.5,47.6,0.0
0,0.0,241.0,42.71000000000031,237.40000000000015,47.7,0.0
0,0.0,242.0,42.71000000000028,237.4,47.7,0.0
0,0.0,243.0,42.66000000000025,237.1,47.6,0.0
0,0.0,244.0,42.68000000000035,237.40000000000015,48.0,0.0
0,0.0,245.0,42.730000000000295,237.39999999999995,47.5,0.0
0,0.0,246.0,24.71999999999997,165.60000000000008,,1.0
0,0.0,247.0,42.710000000000235,237.19999999999996,47.3,0.0
0,0.0,248.0,42.73000000000024,237.29999999999998,47.3,0.0
0,0.0,249.0,42.750000000000206,237.29999999999998,47.1,0.0
0,0.0,250.0,42.61000000000031,237.10000000000016,48.1,0.0
0,0.0,251.0,42.65000000000029,237.1000000000001,47.7,0.0
0,0.0,252.0,42.610000000000234,237.1000000000002,48.1,0.0
0,0.0,253.0,11.679999999999978,93.40000000000003,,1.0
0,0.0,254.0,42.730000000000295,237.50000000000003,47.7,0.0
0,0.0,255.0,42.7100000000003,237.30000000000007,47.5,0.0
0,0.0,256.0,42.71000000000031,237.09999999999994,47.1,0.0
0,0.0,257.0,20.75999999999998,144.20000000000016,,1.0
0,0.0,258.0,42.71000000000026,237.20000000000005,47.3,0.0
0,0.0,259.0,42.78000000000025,237.4999999999999,47.2,0.0
0,0.0,260.0,42.79000000000027,237.49999999999994,47.1,0.0
0,0.0,261.0,42.71000000000028,237.10000000000002,47.1,0.0
0,0.0,262.0,42.720000000000276,237.30000000000007,47.4,0.0
0,0.0,263.0,42.680000000000256,237.20000000000005,47.6,0.0
0,0.0,264.0,42.70000000000031,237.1,47.2,0.0
0,0.0,265.0,42.68000000000024,237.20000000000002,47.6,0.0
0,0.0,266.0,7.199999999999992,68.1,,1.0
0,0.0,267.0,42.54000000000024,237.40000000000012,49.4,0.0
0,0.0,268.0,42.53000000000027,237.09999999999997,48.9,0.0
0,0.0,269.0,4.589999999999993,53.699999999999996,,1.0
0,0.0,270.0,34.14000000000017,218.50000000000043,,1.0
0,0.0,271.0,0.9699999999999962,34.5,,1.0
0,0.0,272.0,6.830000000000005,66.09999999999998,,1.0
0,0.0,273.0,7.659999999999993,70.90000000000008,,1.0
0,0.0,274.0,-2.6499999999999995,13.300000000000002,,1.0
0,0.0,275.0,16.520000000000014,120.3999999999999,,1.0
0,0.0,276.0,1.5399999999999965,37.29999999999998,,1.0
0,0.0,277.0,42.49000000000026,237.3000000000001,49.7,0.0
0,0.0,278.0,42.57000000000023,237.00000000000026,48.3,0.0
0,0.0,279.0,42.6700000000003,237.3,47.9,0.0
0,0.0,280.0,42.76000000000028,237.49999999999994,47.4,0.0
0,0.0,281.0,42.65000000000029,237.1000000000001,47.7,0.0
0,0.0,282.0,42.6900000000003,237.00000000000006,47.1,0.0
0,0.0,283.0,42.620000000000275,237.3000000000001,48.4,0.0
0,0.0,284.0,42.70000000000029,237.40000000000015,47.8,0.0
0,0.0,285.0,42.48000000000013,237.20000000000059,49.6,0.0
0,0.0,286.0,41.810000000000436,237.49999999999991,56.9,0.0
0,0.0,287.0,42.67000000000027,237.4000000000002,48.1,0.0
0,0.0,288.0,42.59000000000027,237.0000000000001,48.1,0.0
0,0.0,289.0,42.4100000000002,237.20000000000067,50.3,0.0
0,0.0,290.0,42.49000000000017,237.20000000000044,49.5,0.0
0,0.0,291.0,42.420000000000186,237.20000000000036,50.2,0.0
0,0.0,292.0,7.73000000000002,73.59999999999984,,1.0
0,0.0,293.0,-4.35,4.199999999999999,,1.0
0,0.0,294.0,-3.549999999999999,8.7,,1.0
0,0.0,295.0,41.54999999999992,237.4000000000014,59.3,0.0
0,0.0,296.0,42.20000000000009,237.0000000000008,52.0,0.0
0,0.0,297.0,41.239999999999775,237.1000000000024,61.8,0.0
0,0.0,298.0,7.400000000000027,72.89999999999979,,1.0
0,0.0,299.0,41.91000000000037,237.30000000000075,55.5,0.0
0,0.0,300.0,41.73000000000041,237.20000000000078,57.1,0.0
0,0.0,301.0,42.010000000000026,237.30000000000157,54.5,0.0
0,0.0,302.0,41.88000000000018,237.00000000000128,55.2,0.0
0,0.0,303.0,42.10000000000034,237.1000000000004,53.2,0.0
0,0.0,304.0,42.13999999999995,237.100000000001,52.8,0.0
0,0.0,305.0,42.100000000000286,237.3000000000013,53.6,0.0
0,0.0,306.0,42.120000000000374,237.3000000000001,53.4,0.0
0,0.0,307.0,42.270000000000294,237.30000000000032,51.9,0.0
0,0.0,308.0,34.770000000000195,223.9000000000006,,1.0
0,0.0,309.0,41.900000000000226,237.0000000000012,55.0,0.0
0,0.0,310.0,42.27000000000021,237.0000000000005,51.3,0.0
0,0.0,311.0,42.490000000000265,237.10000000000034,49.3,0.0
0,0.0,312.0,42.37000000000029,237.2000000000001,50.7,0.0
0,0.0,313.0,42.58000000000031,237.2,48.6,0.0
0,0.0,314.0,42.510000000000254,237.1000000000001,49.1,0.0
0,0.0,315.0,42.280000000000356,237.00000000000028,51.2,0.0
0,0.0,316.0,42.34000000000022,237.00000000000034,50.6,0.0
0,0.0,317.0,42.370000000000026,237.40000000000086,51.1,0.0
0,0.0,318.0,42.45000000000035,237.20000000000053,49.9,0.0
0,0.0,319.0,42.120000000000395,237.40000000000137,53.6,0.0
0,0.0,320.0,42.02000000000035,237.10000000000025,54.0,0.0
0,0.0,321.0,42.130000000000344,237.0000000000003,52.7,0.0
0,0.0,322.0,42.30000000000007,237.00000000000068,51.0,0.0
0,0.0,323.0,42.20000000000024,237.30000000000035,52.6,0.0
0,0.0,324.0,42.160000000000245,237.00000000000023,52.4,0.0
0,0.0,325.0,42.5500000000003,237.3000000000003,49.1,0.0
0,0.0,326.0,42.62000000000028,237.3000000000002,48.4,0.0
0,0.0,327.0,42.45000000000029,237.40000000000012,50.3,0.0
0,0.0,328.0,42.3500000000003,237.00000000000003,50.5,0.0
0,0.0,329.0,42.41000000000031,237.1000000000007,50.1,0.0
0,0.0,330.0,42.44000000000031,237.39999999999992,50.4,0.0
0,0.0,331.0,42.380000000000095,237.00000000000068,50.2,0.0
0,0.0,332.0,42.29000000000026,237.30000000000067,51.7,0.0
0,0.0,333.0,42.19999999999996,237.10000000000113,52.2,0.0
0,0.0,334.0,42.05000000000034,237.00000000000037,53.5,0.0
0,0.0,335.0,42.25000000000029,237.00000000000003,51.5,0.0
0,0.0,336.0,42.46000000000021,237.30000000000064,50.0,0.0
0,0.0,337.0,42.50000000000032,237.2000000000003,49.4,0.0
0,0.0,338.0,42.49000000000017,237.0000000000002,49.1,0.0
0,0.0,339.0,42.570000000000356,237.20000000000036,48.7,0.0
0,0.0,340.0,42.28000000000014,237.400000000001,52.0,0.0
0,0.0,341.0,42.54000000000031,237.20000000000002,49.0,0.0
0,0.0,342.0,42.38000000000009,237.30000000000047,50.8,0.0
0,0.0,343.0,42.51000000000022,237.0000000000003,48.9,0.0
0,0.0,344.0,42.470000000000276,237.20000000000024,49.7,0.0
0,0.0,345.0,42.22000000000018,237.00000000000068,51.8,0.0
0,0.0,346.0,42.530000000000285,237.2000000000002,49.1,0.0
0,0.0,347.0,42.45000000000028,237.10000000000016,49.7,0.0
0,0.0,348.0,42.49000000000028,237.20000000000041,49.5,0.0
0,0.0,349.0,42.520000000000294,237.30000000000032,49.4,0.0
0,0.0,350.0,42.570000000000185,237.20000000000027,48.7,0.0
0,0.0,351.0,42.53000000000022,237.30000000000052,49.3,0.0
0,0.0,352.0,42.5500000000003,237.09999999999994,48.7,0.0
0,0.0,353.0,42.64000000000027,237.30000000000007,48.2,0.0
0,0.0,354.0,33.5400000000002,215.80000000000032,,1.0
0,0.0,355.0,42.51000000000008,237.3000000000006,49.5,0.0
0,0.0,356.0,42.43000000000021,237.3000000000006,50.3,0.0
0,0.0,357.0,42.550000000000324,237.30000000000038,49.1,0.0
0,0.0,358.0,16.759999999999994,121.60000000000022,,1.0
0,0.0,359.0,42.50000000000019,237.00000000000023,49.0,0.0
0,0.0,360.0,42.50000000000032,237.40000000000035,49.8,0.0
0,0.0,361.0,42.38000000000008,237.10000000000082,50.4,0.0
0,0.0,362.0,42.34000000000008,237.00000000000048,50.6,0.0
0,0.0,363.0,42.32000000000031,237.3999999999999,51.6,0.0
0,0.0,364.0,42.48000000000004,237.2000000000005,49.6,0.0
0,0.0,365.0,42.4900000000002,237.10000000000005,49.3,0.0
0,0.0,366.0,42.50000000000026,237.39999999999992,49.8,0.0
0,0.0,367.0,42.50000000000018,237.2000000000003,49.4,0.0
0,0.0,368.0,42.50000000000029,237.20000000000002,49.4,0.0
0,0.0,369.0,42.470000000000354,237.10000000000065,49.5,0.0
0,0.0,370.0,42.410000000000274,237.19999999999987,50.3,0.0
0,0.0,371.0,42.480000000000054,237.4000000000005,50.0,0.0
0,0.0,372.0,42.490000000000315,237.00000000000009,49.1,0.0
0,0.0,373.0,42.520000000000316,237.30000000000007,49.4,0.0
0,0.0,374.0,42.52000000000035,237.20000000000044,49.2,0.0
0,0.0,375.0,42.41000000000037,237.2000000000009,50.3,0.0
0,0.0,376.0,42.430000000000334,237.30000000000038,50.3,0.0
0,0.0,377.0,42.450000000000315,237.5000000000004,50.5,0.0
0,0.0,378.0,42.35000000000017,237.00000000000023,50.5,0.0
0,0.0,379.0,42.420000000000336,237.10000000000034,50.0,0.0
0,0.0,380.0,42.42000000000032,237.00000000000043,49.8,0.0
0,0.0,381.0,16.930000000000064,125.6000000000002,,1.0
0,0.0,382.0,-3.2699999999999996,10.100000000000001,,1.0
0,0.0,383.0,42.31000000000036,237.20000000000027,51.3,0.0
0,0.0,384.0,42.40000000000022,237.39999999999995,50.8,0.0
0,0.0,385.0,42.560000000000336,237.30000000000052,49.0,0.0
0,0.0,386.0,42.440000000000055,237.10000000000053,49.8,0.0
0,0.0,387.0,42.480000000000345,237.4000000000005,50.0,0.0
0,0.0,388.0,42.56000000000031,237.29999999999998,49.0,0.0
0,0.0,389.0,42.46000000000032,237.2000000000002,49.8,0.0
0,0.0,390.0,42.60000000000032,237.10000000000022,48.2,0.0
0,0.0,391.0,42.610000000000284,237.4000000000002,48.7,0.0
0,0.0,392.0,42.54000000000028,237.1999999999999,49.0,0.0
0,0.0,393.0,42.670000000000236,237.00000000000006,47.3,0.0
0,0.0,394.0,42.69000000000028,237.4000000000001,47.9,0.0
0,0.0,395.0,42.60000000000027,237.00000000000037,48.0,0.0
0,0.0,396.0,20.699999999999974,143.29999999999998,,1.0
0,0.0,397.0,4.60000000000001,54.199999999999925,,1.0
0,0.0,398.0,0.36999999999999655,30.400000000000002,,1.0
0,0.0,399.0,42.690000000000275,237.40000000000015,47.9,0.0
0,0.0,400.0,-0.16000000000000192,27.2,,1.0
0,0.0,401.0,25.96999999999999,173.00000000000006,,1.0
0,0.0,402.0,25.31999999999999,169.70000000000007,,1.0
0,0.0,403.0,3.8100000000000094,50.099999999999916,,1.0
0,0.0,404.0,12.269999999999989,96.7,,1.0
0,0.0,405.0,42.52000000000029,237.4000000000003,49.6,0.0
0,0.0,406.0,42.650000000000276,237.49999999999986,48.5,0.0
0,0.0,407.0,6.429999999999987,63.70000000000001,,1.0
0,0.0,408.0,42.62000000000027,237.30000000000013,48.4,0.0
0,0.0,409.0,42.65000000000027,237.39999999999992,48.3,0.0
0,0.0,410.0,42.740000000000244,237.2999999999999,47.2,0.0
0,0.0,411.0,42.670000000000265,237.19999999999985,47.7,0.0
0,0.0,412.0,42.72000000000031,237.30000000000013,47.4,0.0
0,0.0,413.0,42.77000000000027,237.4999999999999,47.3,0.0
0,0.0,414.0,42.71000000000027,237.40000000000012,47.7,0.0
0,0.0,415.0,42.65000000000032,237.00000000000014,47.5,0.0
0,0.0,416.0,42.70000000000031,237.4000000000001,47.8,0.0
0,0.0,417.0,42.69000000000027,237.29999999999995,47.7,0.0
0,0.0,418.0,42.70000000000027,237.2,47.4,0.0
0,0.0,419.0,42.76000000000026,237.39999999999992,47.2,0.0
0,0.0,420.0,42.72000000000025,237.29999999999998,47.4,0.0
0,0.0,421.0,42.72000000000026,237.19999999999993,47.2,0.0
