,run,episodes,Crash,Reward,Progress,Lap time
176,1,76,False,8.96,31.299999999999997,8.600000000000001
177,1,77,True,-3.21,6.399999999999999,
178,1,78,False,8.870000000000003,31.000000000000007,8.600000000000001
179,1,79,False,8.890000000000002,31.1,8.8
180,1,80,False,8.960000000000006,31.300000000000004,8.600000000000001
181,1,81,False,9.08,31.7,8.600000000000001
182,1,82,False,9.019999999999998,31.5,8.600000000000001
183,1,83,False,8.96,31.299999999999994,8.600000000000001
184,1,84,False,9.070000000000002,31.699999999999996,8.8
185,1,85,False,8.960000000000003,31.300000000000015,8.600000000000001
186,1,86,False,8.930000000000001,31.2,8.600000000000001
187,1,87,False,9.020000000000001,31.5,8.600000000000001
188,1,88,False,8.870000000000003,30.999999999999996,8.600000000000001
189,1,89,False,9.050000000000002,31.599999999999998,8.600000000000001
190,1,90,False,8.96,31.299999999999997,8.600000000000001
191,1,91,False,9.020000000000001,31.5,8.600000000000001
192,1,92,False,8.99,31.4,8.600000000000001
193,1,93,False,9.040000000000001,31.599999999999994,8.8
194,1,94,False,8.930000000000001,31.2,8.600000000000001
195,1,95,False,9.070000000000002,31.699999999999996,8.8
196,1,96,False,8.930000000000001,31.200000000000006,8.600000000000001
197,1,97,False,8.940000000000003,31.2,8.400000000000002
198,1,98,False,8.870000000000003,31.000000000000004,8.600000000000001
199,1,99,False,8.84,30.900000000000006,8.600000000000001
200,2,0,False,8.88,31.09999999999999,9.0
201,2,1,False,8.969999999999999,31.400000000000013,9.0
202,2,2,False,8.990000000000002,31.499999999999996,9.2
203,2,3,False,8.820000000000002,30.900000000000016,9.0
204,2,4,False,8.9,31.20000000000001,9.2
205,2,5,False,8.99,31.500000000000014,9.2
206,2,6,False,8.9,31.20000000000001,9.2
207,2,7,False,8.900000000000004,31.200000000000006,9.2
208,2,8,False,8.93,31.30000000000001,9.2
209,2,9,False,8.93,31.299999999999994,9.2
210,2,10,False,8.95,31.400000000000006,9.399999999999999
211,2,11,False,8.96,31.399999999999995,9.2
212,2,12,False,8.97,31.400000000000013,9.0
213,2,13,False,8.910000000000002,31.20000000000001,9.0
214,2,14,False,8.910000000000002,31.200000000000003,9.0
215,2,15,False,8.990000000000004,31.5,9.2
216,2,16,False,8.870000000000003,31.10000000000001,9.2
217,2,17,False,8.959999999999999,31.399999999999995,9.2
218,2,18,False,8.850000000000001,31.00000000000001,9.0
219,2,19,False,8.929999999999998,31.30000000000001,9.2
220,2,20,False,8.81,30.90000000000001,9.2
221,2,21,False,8.85,31.00000000000001,9.0
222,2,22,False,8.870000000000001,31.099999999999994,9.2
223,2,23,False,8.820000000000002,30.90000000000001,9.0
224,2,24,False,8.9,31.199999999999996,9.2
225,2,25,False,8.960000000000004,31.400000000000002,9.2
226,2,26,False,8.930000000000005,31.30000000000001,9.2
227,2,27,False,8.850000000000001,31.000000000000007,9.0
228,2,28,False,8.850000000000003,31.000000000000007,9.0
229,2,29,False,8.900000000000002,31.2,9.2
230,2,30,False,9.020000000000001,31.599999999999994,9.2
231,2,31,False,8.84,31.0,9.2
232,2,32,False,8.850000000000001,31.00000000000001,9.0
233,2,33,False,8.989999999999998,31.500000000000014,9.2
234,2,34,False,8.899999999999999,31.200000000000003,9.2
235,2,35,False,8.93,31.30000000000001,9.2
236,2,36,False,8.840000000000002,30.999999999999996,9.2
237,2,37,False,8.820000000000002,30.900000000000006,9.0
238,2,38,False,8.929999999999998,31.30000000000002,9.2
239,2,39,False,8.960000000000003,31.400000000000002,9.2
240,2,40,False,9.020000000000001,31.599999999999998,9.2
241,2,41,False,8.850000000000005,31.000000000000004,9.0
242,2,42,False,8.870000000000001,31.100000000000005,9.2
243,2,43,False,8.880000000000003,31.1,9.0
244,2,44,False,8.870000000000006,31.10000000000001,9.2
245,2,45,False,8.940000000000001,31.300000000000015,9.0
246,2,46,False,8.820000000000002,30.900000000000016,9.0
247,2,47,False,8.880000000000003,31.10000000000001,9.0
248,2,48,False,8.980000000000002,31.499999999999996,9.399999999999999
249,2,49,False,8.930000000000003,31.300000000000008,9.2
250,2,50,False,8.899999999999999,31.200000000000017,9.2
251,2,51,False,8.930000000000005,31.300000000000004,9.2
252,2,52,False,8.870000000000003,31.10000000000001,9.2
253,2,53,False,8.9,31.199999999999996,9.2
254,2,54,False,8.879999999999999,31.10000000000001,9.0
255,2,55,False,8.9,31.2,9.2
256,2,56,False,9.010000000000002,31.599999999999994,9.399999999999999
257,2,57,False,8.98,31.499999999999996,9.399999999999999
258,2,58,False,8.88,31.099999999999998,9.0
259,2,59,False,8.85,30.999999999999996,9.0
260,2,60,False,8.96,31.400000000000002,9.2
261,2,61,False,8.899999999999999,31.20000000000001,9.2
262,2,62,False,8.870000000000001,31.100000000000012,9.2
263,2,63,False,8.810000000000002,30.90000000000001,9.2
264,2,64,False,8.990000000000002,31.499999999999996,9.2
265,2,65,False,8.870000000000003,31.099999999999998,9.2
266,2,66,False,8.9,31.200000000000014,9.2
267,2,67,False,8.870000000000001,31.1,9.2
268,2,68,False,8.989999999999998,31.50000000000001,9.2
269,2,69,False,8.99,31.50000000000002,9.2
270,2,70,False,8.93,31.30000000000001,9.2
271,2,71,False,8.93,31.299999999999994,9.2
272,2,72,False,8.930000000000003,31.300000000000004,9.2
273,2,73,False,8.96,31.40000000000001,9.2
274,2,74,False,8.960000000000004,31.4,9.2
275,2,75,False,8.96,31.4,9.2
276,2,76,False,8.870000000000003,31.100000000000012,9.2
277,2,77,False,8.96,31.400000000000002,9.2
278,2,78,False,8.900000000000002,31.200000000000006,9.2
279,2,79,False,8.840000000000002,30.999999999999996,9.2
280,2,80,False,8.96,31.400000000000006,9.2
281,2,81,False,8.93,31.30000000000001,9.2
282,2,82,False,8.84,31.0,9.2
283,2,83,False,8.940000000000003,31.300000000000004,9.0
284,2,84,False,8.899999999999999,31.20000000000001,9.2
285,2,85,False,8.930000000000003,31.3,9.2
286,2,86,False,8.84,30.999999999999996,9.2
287,2,87,False,9.050000000000004,31.7,9.2
288,2,88,False,8.95,31.399999999999995,9.399999999999999
289,2,89,False,8.960000000000004,31.4,9.2
290,2,90,False,8.840000000000002,31.000000000000007,9.2
291,2,91,False,8.960000000000003,31.40000000000001,9.2
292,2,92,False,8.98,31.499999999999993,9.399999999999999
293,2,93,False,8.840000000000003,31.000000000000004,9.2
294,2,94,False,8.900000000000002,31.200000000000014,9.2
295,2,95,False,9.020000000000001,31.599999999999994,9.2
296,2,96,False,8.929999999999998,31.300000000000008,9.2
297,2,97,False,8.840000000000002,30.999999999999993,9.2
298,2,98,False,8.96,31.399999999999995,9.2
299,2,99,False,8.98,31.50000000000001,9.399999999999999
