,trainEpisode,evalEpisode,episodeReward,episodeProgress,episodeLapTime,episodeCrash
0,450.0,5.0,42.71000000000024,237.29999999999998,47.5,0.0
0,450.0,6.0,42.66000000000025,237.1,47.6,0.0
0,450.0,7.0,29.460000000000043,191.70000000000007,,1.0
0,450.0,8.0,-3.8499999999999996,6.7,,1.0
0,450.0,9.0,42.72000000000023,237.29999999999995,47.4,0.0
0,500.0,0.0,42.67000000000032,237.40000000000003,48.1,0.0
0,500.0,1.0,42.630000000000194,237.2000000000001,48.1,0.0
0,500.0,2.0,42.600000000000264,237.20000000000022,48.4,0.0
0,500.0,3.0,42.58000000000035,237.20000000000016,48.6,0.0
0,500.0,4.0,42.61000000000027,237.3000000000002,48.5,0.0
0,500.0,5.0,42.57000000000024,237.10000000000016,48.5,0.0
0,500.0,6.0,42.6200000000003,237.3000000000002,48.4,0.0
0,500.0,7.0,42.60000000000033,237.20000000000013,48.4,0.0
0,500.0,8.0,42.59000000000024,237.1000000000001,48.3,0.0
0,500.0,9.0,42.620000000000275,237.3000000000001,48.4,0.0
0,550.0,0.0,42.71000000000033,237.3000000000001,47.5,0.0
0,550.0,1.0,42.690000000000275,237.20000000000002,47.5,0.0
0,550.0,2.0,42.70000000000025,237.29999999999995,47.6,0.0
0,550.0,3.0,33.740000000000165,215.50000000000009,,1.0
0,550.0,4.0,42.67000000000024,237.2,47.7,0.0
0,550.0,5.0,42.64000000000025,237.10000000000002,47.8,0.0
0,550.0,6.0,42.67000000000026,237.20000000000005,47.7,0.0
0,550.0,7.0,42.710000000000264,237.39999999999998,47.7,0.0
0,550.0,8.0,42.73000000000025,237.49999999999994,47.7,0.0
0,550.0,9.0,42.69000000000029,237.2000000000001,47.5,0.0
0,600.0,0.0,42.65000000000032,237.20000000000007,47.9,0.0
0,600.0,1.0,42.72000000000032,237.40000000000003,47.6,0.0
0,600.0,2.0,42.70000000000031,237.40000000000015,47.8,0.0
0,600.0,3.0,42.68000000000031,237.20000000000005,47.6,0.0
0,600.0,4.0,42.68000000000031,237.20000000000007,47.6,0.0
0,600.0,5.0,42.62000000000032,237.00000000000014,47.8,0.0
0,600.0,6.0,42.650000000000254,237.00000000000006,47.5,0.0
0,600.0,7.0,42.64000000000029,237.0000000000001,47.6,0.0
0,600.0,8.0,42.68000000000032,237.30000000000013,47.8,0.0
0,600.0,9.0,42.7000000000003,237.40000000000015,47.8,0.0
0,650.0,0.0,42.600000000000314,237.1000000000002,48.2,0.0
0,650.0,1.0,42.630000000000216,237.3000000000002,48.3,0.0
0,650.0,2.0,42.60000000000031,237.30000000000018,48.6,0.0
0,650.0,3.0,42.6200000000003,237.4000000000002,48.6,0.0
0,650.0,4.0,42.64000000000027,237.5,48.6,0.0
0,650.0,5.0,42.63000000000019,237.10000000000014,47.9,0.0
0,650.0,6.0,42.56000000000031,237.00000000000009,48.4,0.0
0,650.0,7.0,42.550000000000274,237.00000000000017,48.5,0.0
0,650.0,8.0,42.570000000000334,237.2000000000002,48.7,0.0
0,650.0,9.0,42.60000000000029,237.10000000000022,48.2,0.0
0,700.0,0.0,42.64000000000027,237.10000000000008,47.8,0.0
0,700.0,1.0,42.66000000000022,237.19999999999996,47.8,0.0
0,700.0,2.0,42.640000000000306,237.20000000000024,48.0,0.0
0,700.0,3.0,42.62000000000033,237.10000000000022,48.0,0.0
0,700.0,4.0,42.66000000000025,237.30000000000013,48.0,0.0
0,700.0,5.0,42.630000000000294,237.20000000000013,48.1,0.0
0,700.0,6.0,42.63000000000017,237.0000000000001,47.7,0.0
0,700.0,7.0,42.60000000000029,237.10000000000028,48.2,0.0
0,700.0,8.0,42.660000000000245,237.3000000000002,48.0,0.0
0,700.0,9.0,42.65000000000033,237.30000000000027,48.1,0.0
0,750.0,0.0,42.670000000000265,237.09999999999988,47.5,0.0
0,750.0,1.0,42.730000000000224,237.39999999999995,47.5,0.0
0,750.0,2.0,42.72000000000029,237.39999999999992,47.6,0.0
0,750.0,3.0,42.70000000000025,237.30000000000004,47.6,0.0
0,750.0,4.0,42.76000000000026,237.49999999999997,47.4,0.0
0,750.0,5.0,42.690000000000246,237.30000000000013,47.7,0.0
0,750.0,6.0,42.740000000000315,237.30000000000004,47.2,0.0
0,750.0,7.0,42.68000000000033,237.00000000000009,47.2,0.0
0,750.0,8.0,42.67000000000029,237.10000000000005,47.5,0.0
0,750.0,9.0,42.720000000000276,237.30000000000004,47.4,0.0
0,800.0,0.0,42.720000000000255,237.09999999999997,47.0,0.0
0,800.0,1.0,42.77000000000024,237.39999999999986,47.1,0.0
0,800.0,2.0,42.79000000000024,237.4999999999999,47.1,0.0
0,800.0,3.0,42.76000000000028,237.39999999999998,47.2,0.0
0,800.0,4.0,42.780000000000285,237.39999999999992,47.0,0.0
0,800.0,5.0,42.74000000000028,237.2999999999999,47.2,0.0
0,800.0,6.0,42.72000000000029,237.09999999999994,47.0,0.0
0,800.0,7.0,42.77000000000022,237.39999999999986,47.1,0.0
0,800.0,8.0,42.7400000000003,237.39999999999998,47.4,0.0
0,800.0,9.0,42.78000000000024,237.39999999999986,47.0,0.0
0,850.0,0.0,42.77000000000031,237.3999999999999,47.1,0.0
0,850.0,1.0,42.73000000000025,237.29999999999987,47.3,0.0
0,850.0,2.0,42.71000000000033,237.09999999999997,47.1,0.0
0,850.0,3.0,42.72000000000026,237.09999999999988,47.0,0.0
0,850.0,4.0,42.81000000000026,237.59999999999985,47.1,0.0
0,850.0,5.0,42.72000000000029,237.09999999999994,47.0,0.0
0,850.0,6.0,42.7600000000003,237.29999999999995,47.0,0.0
0,850.0,7.0,42.77000000000023,237.2999999999999,46.9,0.0
0,850.0,8.0,42.780000000000335,237.49999999999994,47.2,0.0
0,850.0,9.0,42.71000000000028,237.19999999999996,47.3,0.0
0,900.0,0.0,42.75000000000026,237.19999999999987,46.9,0.0
0,900.0,1.0,42.810000000000294,237.49999999999997,46.9,0.0
0,900.0,2.0,42.74000000000033,237.09999999999994,46.8,0.0
0,900.0,3.0,42.80000000000026,237.39999999999992,46.8,0.0
0,900.0,4.0,42.780000000000314,237.39999999999995,47.0,0.0
0,900.0,5.0,42.81000000000025,237.4999999999998,46.9,0.0
0,900.0,6.0,42.780000000000236,237.2999999999998,46.8,0.0
0,900.0,7.0,42.79000000000027,237.29999999999987,46.7,0.0
0,900.0,8.0,42.73000000000021,237.0999999999999,46.9,0.0
0,900.0,9.0,42.81000000000023,237.4999999999999,46.9,0.0
0,950.0,0.0,42.73000000000025,237.4000000000001,47.5,0.0
0,950.0,1.0,42.66000000000024,237.1,47.6,0.0
0,950.0,2.0,42.63000000000023,237.10000000000008,47.9,0.0
0,950.0,3.0,42.70000000000022,237.3,47.6,0.0
0,950.0,4.0,42.67000000000029,237.30000000000015,47.9,0.0
0,950.0,5.0,42.7000000000003,237.30000000000013,47.6,0.0
0,950.0,6.0,42.73000000000025,237.39999999999998,47.5,0.0
0,950.0,7.0,42.71000000000022,237.29999999999995,47.5,0.0
0,950.0,8.0,42.69000000000026,237.1,47.3,0.0
0,950.0,9.0,42.70000000000026,237.29999999999998,47.6,0.0
0,999.0,0.0,42.60000000000027,237.0000000000001,48.0,0.0
0,999.0,1.0,42.63000000000025,237.10000000000008,47.9,0.0
0,999.0,2.0,42.620000000000296,237.1000000000002,48.0,0.0
0,999.0,3.0,42.62000000000022,237.10000000000022,48.0,0.0
0,999.0,4.0,42.67000000000029,237.20000000000013,47.7,0.0
0,999.0,5.0,42.69000000000025,237.40000000000015,47.9,0.0
0,999.0,6.0,42.71000000000028,237.3,47.5,0.0
0,999.0,7.0,42.590000000000266,237.00000000000023,48.1,0.0
0,999.0,8.0,42.66000000000028,237.1,47.6,0.0
0,999.0,9.0,42.61000000000024,237.00000000000017,47.9,0.0
